lesson_id,client_id,date,time,branch,program,group,teacher,topic,enrolled,attended,total_absences,excused_absences,student_name,enrollment_status,attendance_flag,duration_academic_hours,duration_clock_hours
220,32,22.02.2026,14:00,Южный,Математика,C1,Петров,Разговор,1,1,0,0,Ученик_32,активна,1,2.0,90
221,32,03.03.2026,19:00,Южный,Программирование,C1,Сидорова,Грамматика,1,1,0,0,Ученик_32,активна,1,1.0,60
222,32,06.03.2026,11:00,Южный,Математика,B2,Иванов,Грамматика,1,1,0,0,Ученик_32,активна,1,2.0,90
223,32,16.03.2026,20:00,Южный,Английский,A1,Петров,Разговор,1,1,0,0,Ученик_32,активна,1,1.0,60
224,32,24.03.2026,17:00,Южный,Английский,B2,Сидорова,Лексика,1,0,0,0,Ученик_32,заморожена,0,1.5,60
225,32,30.03.2026,13:00,Южный,Математика,A1,Иванов,Разговор,1,0,0,0,Ученик_32,заморожена,0,2.0,90
226,33,12.11.2025,10:00,Южный,Математика,B2,Сидорова,Лексика,1,1,0,0,Ученик_33,активна,1,1.5,45
227,33,14.11.2025,19:00,Южный,Английский,B2,Сидорова,Грамматика,1,1,0,0,Ученик_33,активна,1,2.0,60
228,33,23.11.2025,13:00,Южный,Английский,B2,Иванов,Лексика,1,1,0,0,Ученик_33,активна,1,1.0,45
229,33,02.12.2025,10:00,Южный,Английский,B2,Петров,Грамматика,1,1,0,0,Ученик_33,активна,1,1.5,60
230,33,05.12.2025,11:00,Южный,Математика,B2,Сидорова,Разговор,1,1,0,0,Ученик_33,активна,1,2.0,45
231,33,13.12.2025,11:00,Южный,Программирование,A1,Петров,Разговор,1,1,0,0,Ученик_33,активна,1,1.0,60
232,33,22.12.2025,14:00,Южный,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_33,активна,1,1.5,60
233,33,27.12.2025,13:00,Южный,Программирование,B2,Иванов,Разговор,1,1,0,0,Ученик_33,активна,1,1.5,90
234,33,07.01.2026,11:00,Южный,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_33,активна,1,1.5,90
235,34,05.10.2024,10:00,Южный,Математика,C1,Сидорова,Лексика,1,1,0,0,Ученик_34,активна,1,2.0,45
236,34,15.10.2024,15:00,Южный,Английский,A1,Сидорова,Лексика,1,1,0,0,Ученик_34,активна,1,2.0,60
237,34,21.10.2024,15:00,Южный,Математика,B2,Петров,Лексика,1,1,0,0,Ученик_34,активна,1,1.0,90
238,34,23.10.2024,15:00,Южный,Английский,A1,Сидорова,Лексика,1,0,0,0,Ученик_34,заморожена,0,1.0,90
239,34,04.11.2024,17:00,Южный,Программирование,B2,Иванов,Лексика,1,1,0,0,Ученик_34,активна,1,1.0,60
240,34,06.11.2024,17:00,Южный,Математика,A1,Иванов,Грамматика,1,1,0,0,Ученик_34,активна,1,1.5,90
241,34,14.11.2024,10:00,Южный,Математика,C1,Петров,Разговор,1,1,0,0,Ученик_34,активна,1,1.5,45
242,34,21.11.2024,19:00,Южный,Программирование,C1,Сидорова,Грамматика,1,1,0,0,Ученик_34,активна,1,2.0,45
243,35,11.09.2024,16:00,Северный,Английский,A1,Сидорова,Разговор,1,0,0,0,Ученик_35,заморожена,0,1.0,60
244,35,20.09.2024,9:00,Северный,Математика,C1,Сидорова,Грамматика,1,0,0,0,Ученик_35,заморожена,0,1.0,45
245,35,23.09.2024,10:00,Северный,Программирование,A1,Иванов,Грамматика,1,1,0,0,Ученик_35,активна,1,1.0,60
246,35,30.09.2024,16:00,Северный,Математика,A1,Иванов,Лексика,1,0,0,0,Ученик_35,заморожена,0,1.5,60
247,35,09.10.2024,17:00,Северный,Математика,C1,Сидорова,Лексика,1,0,0,0,Ученик_35,заморожена,0,2.0,90
248,36,05.02.2026,19:00,Южный,Английский,A1,Иванов,Разговор,1,1,0,0,Ученик_36,активна,1,2.0,45
249,36,13.02.2026,20:00,Южный,Программирование,A1,Петров,Лексика,1,0,0,0,Ученик_36,заморожена,0,1.5,60
250,36,19.02.2026,16:00,Южный,Математика,C1,Петров,Лексика,1,0,0,0,Ученик_36,заморожена,0,1.5,90
251,36,26.02.2026,15:00,Южный,Английский,A1,Петров,Лексика,1,1,0,0,Ученик_36,активна,1,1.0,90
252,37,13.03.2025,13:00,Основной,Английский,C1,Сидорова,Разговор,1,1,0,0,Ученик_37,активна,1,2.0,60
253,37,14.03.2025,14:00,Основной,Английский,B2,Сидорова,Лексика,1,0,0,0,Ученик_37,заморожена,0,1.5,45
254,37,23.03.2025,17:00,Основной,Английский,B2,Сидорова,Разговор,1,1,0,0,Ученик_37,активна,1,1.5,90
255,37,29.03.2025,11:00,Основной,Математика,C1,Сидорова,Разговор,1,1,0,0,Ученик_37,активна,1,1.5,60
256,37,06.04.2025,19:00,Основной,Математика,B2,Иванов,Разговор,1,1,0,0,Ученик_37,активна,1,1.5,60
257,37,18.04.2025,11:00,Основной,Программирование,C1,Сидорова,Разговор,1,1,0,0,Ученик_37,активна,1,2.0,60
258,37,20.04.2025,18:00,Основной,Программирование,B2,Сидорова,Разговор,1,1,0,0,Ученик_37,активна,1,1.5,45
259,38,19.09.2025,20:00,Основной,Английский,A1,Иванов,Разговор,1,1,0,0,Ученик_38,активна,1,1.0,60
260,38,03.10.2025,12:00,Основной,Программирование,A1,Иванов,Грамматика,1,1,0,0,Ученик_38,активна,1,2.0,60
261,38,09.10.2025,9:00,Основной,Программирование,B2,Иванов,Грамматика,1,0,0,0,Ученик_38,заморожена,0,2.0,45
262,38,17.10.2025,18:00,Основной,Программирование,A1,Иванов,Лексика,1,1,0,0,Ученик_38,активна,1,1.0,90
263,39,11.04.2025,19:00,Основной,Программирование,C1,Иванов,Грамматика,1,1,0,0,Ученик_39,активна,1,1.5,60
264,39,18.04.2025,12:00,Основной,Английский,C1,Иванов,Лексика,1,1,0,0,Ученик_39,активна,1,2.0,45
265,39,19.04.2025,19:00,Основной,Программирование,A1,Иванов,Грамматика,1,1,0,0,Ученик_39,активна,1,1.0,45
266,39,30.04.2025,18:00,Основной,Программирование,A1,Петров,Грамматика,1,0,0,0,Ученик_39,заморожена,0,2.0,90
267,39,09.05.2025,12:00,Основной,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_39,активна,1,1.5,90
268,40,22.08.2025,16:00,Северный,Математика,C1,Петров,Грамматика,1,0,0,0,Ученик_40,заморожена,0,2.0,45
269,40,29.08.2025,13:00,Северный,Английский,A1,Петров,Грамматика,1,0,0,0,Ученик_40,заморожена,0,1.0,90
270,40,08.09.2025,13:00,Северный,Математика,B2,Сидорова,Лексика,1,1,0,0,Ученик_40,активна,1,1.0,45
271,40,14.09.2025,18:00,Северный,Английский,C1,Сидорова,Разговор,1,1,0,0,Ученик_40,активна,1,1.5,60
272,40,17.09.2025,10:00,Северный,Программирование,B2,Петров,Разговор,1,1,0,0,Ученик_40,активна,1,1.0,45
273,40,29.09.2025,12:00,Северный,Математика,A1,Иванов,Грамматика,1,1,0,0,Ученик_40,активна,1,2.0,90
274,40,06.10.2025,19:00,Северный,Английский,A1,Петров,Грамматика,1,0,0,0,Ученик_40,заморожена,0,2.0,90
275,40,08.10.2025,10:00,Северный,Математика,C1,Сидорова,Разговор,1,1,0,0,Ученик_40,активна,1,1.0,90
276,40,22.10.2025,13:00,Северный,Программирование,A1,Иванов,Грамматика,1,0,0,0,Ученик_40,заморожена,0,1.5,90
277,40,25.10.2025,15:00,Северный,Математика,B2,Иванов,Грамматика,1,1,0,0,Ученик_40,активна,1,1.0,45
278,41,04.01.2025,15:00,Основной,Программирование,C1,Сидорова,Грамматика,1,1,0,0,Ученик_41,активна,1,2.0,60
279,41,08.01.2025,15:00,Основной,Программирование,A1,Петров,Разговор,1,1,0,0,Ученик_41,активна,1,1.5,90
280,41,17.01.2025,10:00,Основной,Программирование,B2,Петров,Грамматика,1,1,0,0,Ученик_41,активна,1,1.5,60
281,42,28.02.2025,10:00,Северный,Программирование,A1,Иванов,Лексика,1,1,0,0,Ученик_42,активна,1,2.0,90
282,42,07.03.2025,9:00,Северный,Программирование,A1,Иванов,Грамматика,1,0,0,0,Ученик_42,заморожена,0,1.0,45
283,42,21.03.2025,9:00,Северный,Математика,B2,Сидорова,Разговор,1,1,0,0,Ученик_42,активна,1,1.0,60
284,42,23.03.2025,16:00,Северный,Программирование,A1,Сидорова,Грамматика,1,1,0,0,Ученик_42,активна,1,1.0,60
285,42,31.03.2025,20:00,Северный,Математика,A1,Петров,Разговор,1,1,0,0,Ученик_42,активна,1,1.5,60
286,42,08.04.2025,12:00,Северный,Программирование,B2,Петров,Разговор,1,0,0,0,Ученик_42,заморожена,0,2.0,90
287,42,12.04.2025,15:00,Северный,Программирование,C1,Петров,Лексика,1,1,0,0,Ученик_42,активна,1,1.0,45
288,42,20.04.2025,17:00,Северный,Английский,B2,Сидорова,Разговор,1,0,0,0,Ученик_42,заморожена,0,1.0,45
289,43,23.09.2024,11:00,Южный,Английский,A1,Сидорова,Лексика,1,1,0,0,Ученик_43,активна,1,2.0,60
290,43,26.09.2024,9:00,Южный,Математика,B2,Сидорова,Лексика,1,1,0,0,Ученик_43,активна,1,1.5,45
291,43,02.10.2024,18:00,Южный,Математика,B2,Иванов,Лексика,1,1,0,0,Ученик_43,активна,1,1.5,60
292,43,09.10.2024,15:00,Южный,Английский,C1,Петров,Разговор,1,1,0,0,Ученик_43,активна,1,1.0,90
293,43,20.10.2024,14:00,Южный,Английский,C1,Петров,Лексика,1,1,0,0,Ученик_43,активна,1,2.0,45
294,43,23.10.2024,18:00,Южный,Математика,B2,Сидорова,Разговор,1,1,0,0,Ученик_43,активна,1,1.0,45
295,43,05.11.2024,19:00,Южный,Математика,C1,Петров,Лексика,1,0,0,0,Ученик_43,заморожена,0,2.0,90
296,44,26.05.2024,15:00,Южный,Математика,C1,Иванов,Грамматика,1,1,0,0,Ученик_44,активна,1,1.0,60
297,44,02.06.2024,12:00,Южный,Программирование,B2,Петров,Разговор,1,1,0,0,Ученик_44,активна,1,1.5,45
298,44,09.06.2024,19:00,Южный,Математика,C1,Сидорова,Грамматика,1,1,0,0,Ученик_44,активна,1,1.0,60
299,44,17.06.2024,11:00,Южный,Математика,B2,Иванов,Лексика,1,0,0,0,Ученик_44,заморожена,0,1.0,60
300,44,19.06.2024,16:00,Южный,Программирование,C1,Иванов,Лексика,1,0,0,0,Ученик_44,заморожена,0,1.0,90
301,44,27.06.2024,18:00,Южный,Программирование,B2,Иванов,Лексика,1,1,0,0,Ученик_44,активна,1,1.0,60
302,44,07.07.2024,16:00,Южный,Английский,A1,Сидорова,Грамматика,1,1,0,0,Ученик_44,активна,1,1.0,90
303,44,10.07.2024,19:00,Южный,Английский,A1,Сидорова,Разговор,1,1,0,0,Ученик_44,активна,1,1.5,90
304,44,22.07.2024,20:00,Южный,Английский,A1,Сидорова,Лексика,1,1,0,0,Ученик_44,активна,1,1.5,45
305,45,14.11.2024,9:00,Основной,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_45,активна,1,1.0,90
