homework_id,client_id,date,score,topic
683,150,21.03.2026,1.0,Аудирование
684,150,18.03.2026,1.0,Грамматика
685,150,09.11.2025,1.0,Письмо
686,151,14.04.2025,3.2,Письмо
687,151,24.07.2025,1.7,Аудирование
688,151,03.05.2025,2.5,Лексика
689,151,16.06.2025,1.0,Грамматика
690,151,11.09.2025,1.0,Лексика
691,152,12.10.2024,2.1,Аудирование
692,152,17.09.2024,2.5,Письмо
693,152,12.12.2024,3.4,Аудирование
694,152,09.12.2024,3.4,Письмо
695,152,01.02.2025,2.7,Лексика
696,152,21.09.2024,3.2,Аудирование
697,152,22.12.2024,3.4,Аудирование
698,153,16.07.2024,5.0,Письмо
699,153,07.06.2024,4.1,Аудирование
700,153,29.08.2024,2.2,Грамматика
701,153,05.10.2024,1.0,Грамматика
702,153,01.11.2024,1.5,Аудирование
703,153,03.09.2024,3.2,Аудирование
704,154,25.06.2025,3.4,Грамматика
705,154,24.03.2025,3.9,Аудирование
706,154,18.03.2025,4.2,Лексика
707,154,18.03.2025,3.4,Грамматика
708,154,28.03.2025,5.0,Грамматика
709,155,18.07.2024,2.8,Грамматика
710,155,04.10.2024,1.7,Грамматика
711,155,01.08.2024,3.5,Аудирование
712,155,01.11.2024,1.7,Аудирование
713,155,28.07.2024,3.7,Аудирование
714,156,22.01.2025,3.3,Аудирование
715,156,17.02.2025,4.2,Аудирование
716,156,06.02.2025,3.6,Грамматика
717,156,17.12.2024,3.7,Грамматика
718,157,22.06.2025,2.7,Лексика
719,157,03.11.2025,3.7,Лексика
720,157,02.07.2025,3.2,Грамматика
721,157,07.06.2025,2.7,Грамматика
722,157,22.06.2025,2.2,Лексика
723,158,15.04.2026,4.2,Аудирование
724,158,08.03.2026,2.2,Письмо
725,158,29.04.2026,2.3,Лексика
726,158,11.04.2026,2.2,Лексика
727,159,19.10.2025,4.0,Лексика
728,159,22.07.2025,3.5,Лексика
729,159,10.07.2025,3.6,Лексика
730,159,02.10.2025,2.8,Письмо
731,160,12.01.2026,3.3,Письмо
732,160,16.01.2026,3.7,Лексика
733,160,23.03.2026,2.4,Лексика
734,160,28.02.2026,2.2,Грамматика
735,160,08.03.2026,3.6,Письмо
736,160,03.12.2025,3.9,Грамматика
737,161,04.06.2024,3.1,Лексика
738,161,10.09.2024,3.7,Письмо
739,161,12.10.2024,3.2,Письмо
740,161,22.08.2024,3.2,Аудирование
741,161,07.10.2024,2.4,Лексика
742,162,18.07.2024,2.7,Грамматика
743,162,27.06.2024,2.3,Лексика
744,162,11.10.2024,1.0,Грамматика
745,162,04.09.2024,1.3,Лексика
746,162,16.09.2024,1.4,Письмо
747,162,06.08.2024,3.6,Письмо
748,163,29.12.2024,3.8,Грамматика
749,163,18.02.2025,3.4,Письмо
750,163,22.02.2025,4.2,Грамматика
751,163,30.05.2025,2.5,Грамматика
752,164,10.10.2025,4.7,Лексика
753,164,02.10.2025,2.0,Аудирование
754,164,29.07.2025,3.5,Письмо
755,164,05.08.2025,3.8,Письмо
756,164,13.08.2025,2.3,Письмо
757,164,31.10.2025,3.1,Лексика
758,164,14.10.2025,2.8,Письмо
759,165,12.12.2025,5.0,Письмо
760,165,10.02.2026,5.0,Грамматика
761,165,07.05.2026,5.0,Аудирование
762,165,30.03.2026,4.4,Аудирование
763,165,15.02.2026,5.0,Письмо
764,165,10.01.2026,4.7,Аудирование
765,166,16.12.2025,2.8,Лексика
766,166,08.11.2025,2.2,Аудирование
767,166,31.12.2025,2.0,Письмо
768,167,29.01.2026,1.0,Письмо
769,167,16.03.2026,2.8,Грамматика
770,167,05.02.2026,2.9,Лексика
771,167,22.02.2026,2.9,Аудирование
772,167,21.03.2026,3.6,Лексика
773,168,17.09.2024,3.2,Аудирование
774,168,25.01.2025,1.0,Письмо
775,168,06.12.2024,1.0,Аудирование
776,168,26.02.2025,1.0,Лексика
777,169,02.03.2025,4.8,Грамматика
778,169,10.12.2024,5.0,Лексика
779,170,13.06.2024,2.9,Грамматика
780,170,19.07.2024,2.8,Письмо
781,170,28.07.2024,2.2,Лексика
782,170,18.09.2024,1.0,Грамматика
783,170,04.11.2024,1.0,Аудирование
784,171,18.03.2026,2.9,Грамматика
785,171,13.01.2026,3.0,Письмо
786,171,25.05.2026,4.1,Лексика
787,171,26.01.2026,4.1,Лексика
788,171,12.06.2026,3.2,Письмо
789,172,19.09.2024,2.3,Письмо
790,172,14.01.2025,1.0,Аудирование
791,172,25.02.2025,1.0,Грамматика
792,173,09.05.2025,3.9,Грамматика
793,173,20.03.2025,4.5,Аудирование
794,174,12.06.2026,3.9,Грамматика
795,174,12.07.2026,4.3,Лексика
796,175,24.03.2025,1.9,Лексика
797,175,22.03.2025,3.3,Аудирование
798,176,21.11.2025,1.0,Грамматика
799,176,29.10.2025,1.5,Грамматика
800,176,10.11.2025,2.7,Письмо
801,176,09.01.2026,2.8,Письмо
802,176,08.12.2025,2.1,Грамматика
803,177,14.05.2024,4.5,Аудирование
804,177,09.07.2024,4.8,Грамматика
805,178,15.10.2025,3.0,Грамматика
806,178,19.11.2025,4.3,Лексика
807,178,07.06.2025,4.5,Аудирование
808,178,20.07.2025,4.2,Письмо
809,178,27.07.2025,3.7,Аудирование
810,179,22.01.2025,2.6,Грамматика
811,179,19.05.2025,1.2,Аудирование
812,179,25.03.2025,1.0,Аудирование
813,179,21.04.2025,1.0,Письмо
814,179,13.03.2025,1.9,Грамматика
815,180,20.08.2025,3.8,Лексика
816,180,20.07.2025,5.0,Грамматика
817,180,30.07.2025,4.9,Лексика
818,181,05.09.2024,2.7,Аудирование
819,181,31.08.2024,4.3,Аудирование
820,181,25.05.2024,3.0,Грамматика
821,181,13.10.2024,3.3,Письмо
822,181,27.05.2024,2.8,Лексика
823,181,04.07.2024,2.7,Аудирование
824,182,18.07.2026,5.0,Письмо
825,182,05.07.2026,5.0,Грамматика
826,182,11.07.2026,4.4,Письмо
827,182,30.04.2026,3.4,Лексика
828,182,20.06.2026,5.0,Письмо
829,182,10.08.2026,3.9,Лексика
830,183,17.02.2026,2.0,Аудирование
831,183,08.07.2026,1.0,Грамматика
832,183,29.03.2026,2.4,Лексика
833,183,19.04.2026,2.5,Аудирование
834,183,24.02.2026,2.2,Аудирование
835,183,15.05.2026,1.0,Лексика
836,183,13.02.2026,3.3,Лексика
837,184,08.08.2024,3.2,Грамматика
838,184,29.10.2024,2.3,Грамматика
839,184,18.08.2024,2.6,Письмо
840,184,01.10.2024,2.6,Грамматика
841,184,09.11.2024,2.3,Письмо
842,185,16.09.2024,1.0,Лексика
843,185,22.08.2024,1.0,Лексика
844,185,08.07.2024,1.9,Аудирование
845,185,13.11.2024,1.0,Письмо
846,185,31.10.2024,1.0,Письмо
847,185,16.06.2024,3.4,Грамматика
848,185,16.09.2024,1.0,Грамматика
849,186,02.02.2025,2.1,Письмо
850,186,24.01.2025,4.1,Лексика
851,187,16.09.2025,3.0,Лексика
852,187,04.10.2025,2.7,Лексика
853,187,02.10.2025,2.1,Грамматика
854,187,17.02.2026,4.1,Грамматика
855,187,07.02.2026,1.9,Аудирование
856,187,07.09.2025,2.2,Письмо
857,187,27.09.2025,2.4,Аудирование
858,188,26.11.2024,3.1,Лексика
859,188,30.06.2024,3.3,Лексика
860,188,29.07.2024,2.3,Лексика
861,188,17.10.2024,3.8,Письмо
862,188,25.09.2024,2.5,Аудирование
863,188,19.07.2024,1.6,Грамматика
864,189,09.06.2025,3.0,Лексика
865,189,15.05.2025,2.9,Письмо
866,189,14.08.2025,2.9,Лексика
867,189,24.07.2025,1.7,Грамматика
868,189,30.05.2025,3.5,Грамматика
869,189,09.05.2025,4.1,Письмо
870,189,24.06.2025,3.2,Аудирование
871,190,21.08.2025,2.2,Письмо
872,190,18.06.2025,3.2,Аудирование
873,190,24.06.2025,1.8,Аудирование
874,190,27.09.2025,1.0,Письмо
875,190,23.08.2025,1.1,Аудирование
876,191,13.06.2026,5.0,Лексика
877,191,21.05.2026,5.0,Лексика
878,191,03.04.2026,4.5,Письмо
879,191,27.02.2026,3.9,Грамматика
880,191,31.03.2026,3.8,Письмо
881,191,11.07.2026,3.6,Грамматика
882,191,08.06.2026,4.2,Письмо
883,192,27.11.2025,3.3,Аудирование
884,192,26.12.2025,2.6,Грамматика
885,192,13.10.2025,2.2,Аудирование
886,193,10.03.2026,3.4,Лексика
887,193,01.08.2026,1.8,Грамматика
888,193,23.04.2026,4.4,Лексика
889,193,16.03.2026,2.6,Письмо
890,194,13.01.2026,1.0,Лексика
891,194,23.11.2025,2.2,Лексика
892,194,02.01.2026,2.3,Грамматика
893,195,13.04.2026,2.1,Аудирование
894,195,18.07.2026,1.0,Лексика
895,195,04.04.2026,1.3,Письмо
896,195,17.05.2026,1.1,Аудирование
897,196,26.09.2025,1.0,Аудирование
898,196,04.11.2025,1.0,Грамматика
899,196,01.11.2025,1.0,Аудирование
900,196,12.06.2025,3.1,Письмо
901,197,19.03.2026,4.8,Грамматика
902,197,13.11.2025,2.3,Лексика
903,197,23.02.2026,3.9,Письмо
904,197,03.01.2026,4.8,Лексика
905,197,16.01.2026,2.6,Грамматика
906,197,16.03.2026,3.6,Грамматика
907,197,20.03.2026,4.7,Письмо
908,198,13.11.2024,2.9,Аудирование
909,198,09.12.2024,2.6,Письмо
910,198,17.12.2024,2.4,Грамматика
911,199,22.03.2026,3.1,Аудирование
912,199,25.03.2026,2.5,Лексика
913,199,27.02.2026,3.2,Аудирование
914,199,01.04.2026,3.4,Лексика
915,199,05.03.2026,3.3,Письмо
916,199,01.06.2026,2.2,Грамматика
917,199,29.03.2026,3.7,Аудирование
918,200,21.02.2025,1.0,Аудирование
919,200,09.02.2025,1.0,Письмо
920,200,25.02.2025,1.1,Письмо
921,201,28.01.2026,3.7,Грамматика
922,201,12.12.2025,3.5,Лексика
923,201,17.01.2026,3.4,Лексика
924,201,19.09.2025,3.4,Аудирование
925,201,05.09.2025,2.9,Лексика
926,201,28.10.2025,2.0,Грамматика
927,201,31.01.2026,4.0,Грамматика
928,202,28.02.2025,4.3,Письмо
929,202,02.08.2025,4.6,Грамматика
930,202,08.05.2025,4.7,Лексика
931,202,25.03.2025,3.9,Лексика
932,202,13.06.2025,5.0,Лексика
933,202,22.03.2025,5.0,Грамматика
934,202,25.05.2025,5.0,Лексика
935,203,02.11.2025,2.5,Лексика
936,203,10.09.2025,3.1,Грамматика
937,203,29.08.2025,2.3,Лексика
938,203,11.08.2025,1.0,Лексика
939,203,18.05.2025,2.2,Аудирование
940,203,07.06.2025,2.4,Грамматика
941,204,25.11.2025,1.6,Письмо
942,204,15.12.2025,3.6,Письмо
943,204,30.01.2026,3.4,Грамматика
944,204,08.01.2026,3.0,Лексика
945,204,16.12.2025,2.9,Аудирование
946,204,07.03.2026,2.8,Грамматика
947,205,15.05.2025,4.6,Аудирование
948,205,25.05.2025,4.7,Лексика
949,205,07.05.2025,3.0,Письмо
950,205,30.05.2025,4.1,Лексика
951,206,22.05.2025,4.0,Грамматика
952,206,05.06.2025,5.0,Аудирование
953,206,19.07.2025,4.1,Лексика
954,207,19.09.2025,2.3,Аудирование
955,207,14.01.2026,1.0,Лексика
956,207,15.09.2025,5.0,Письмо
957,207,25.09.2025,3.3,Письмо
958,207,17.10.2025,3.4,Грамматика
959,207,01.12.2025,1.2,Лексика
960,208,07.03.2025,4.7,Письмо
961,208,29.04.2025,4.4,Грамматика
962,208,30.04.2025,4.6,Аудирование
963,209,06.09.2024,3.6,Лексика
964,209,26.06.2024,3.9,Письмо
965,209,13.05.2024,5.0,Письмо
966,209,09.05.2024,5.0,Аудирование
967,209,19.10.2024,4.6,Аудирование
968,209,04.08.2024,4.6,Лексика
969,210,18.08.2024,5.0,Грамматика
970,210,18.06.2024,1.9,Аудирование
971,210,14.09.2024,2.8,Грамматика
972,210,15.11.2024,4.6,Лексика
973,210,07.11.2024,2.5,Аудирование
974,210,07.11.2024,3.6,Аудирование
975,211,25.06.2024,1.0,Лексика
976,211,23.08.2024,1.0,Письмо
977,211,11.08.2024,1.0,Аудирование
978,211,10.07.2024,1.0,Аудирование
979,211,18.07.2024,1.0,Письмо
980,212,26.12.2024,3.6,Аудирование
981,212,29.11.2024,3.5,Грамматика
982,212,27.08.2024,1.8,Лексика
983,212,18.11.2024,2.8,Грамматика
984,212,06.12.2024,2.9,Аудирование
985,212,04.02.2025,1.7,Письмо
986,212,04.01.2025,1.9,Письмо
987,213,05.02.2026,3.0,Лексика
988,213,30.01.2026,4.0,Грамматика
989,213,13.03.2026,1.2,Грамматика
990,213,22.01.2026,2.5,Грамматика
991,213,01.11.2025,2.0,Письмо
992,213,26.02.2026,5.0,Лексика
993,213,08.11.2025,3.5,Грамматика
994,214,27.04.2026,2.3,Аудирование
995,214,18.11.2025,2.4,Грамматика
996,214,23.03.2026,3.0,Письмо
997,214,26.11.2025,2.1,Аудирование
998,215,17.09.2024,4.6,Аудирование
999,215,12.07.2024,2.6,Аудирование
1000,215,09.08.2024,3.8,Письмо
1001,215,04.08.2024,4.3,Аудирование
1002,216,19.05.2026,1.6,Грамматика
1003,216,20.05.2026,2.3,Лексика
1004,216,16.05.2026,3.9,Письмо
1005,216,31.01.2026,4.0,Грамматика
1006,217,10.12.2025,2.1,Грамматика
1007,217,21.03.2026,1.0,Лексика
1008,217,01.02.2026,2.3,Лексика
1009,217,08.05.2026,1.0,Грамматика
1010,218,14.02.2025,4.1,Грамматика
1011,218,30.01.2025,4.5,Письмо
1012,218,03.01.2025,4.3,Лексика
1013,218,09.03.2025,3.9,Лексика
1014,218,15.03.2025,2.9,Письмо
1015,218,15.03.2025,4.1,Лексика
1016,219,03.10.2024,2.5,Письмо
1017,219,02.11.2024,3.8,Аудирование
1018,219,29.09.2024,3.5,Аудирование
1019,219,03.07.2024,3.2,Письмо
1020,219,29.05.2024,3.4,Письмо
1021,220,24.08.2024,1.0,Письмо
1022,220,10.09.2024,1.0,Письмо
1023,220,06.06.2024,2.3,Грамматика
1024,220,18.06.2024,1.7,Письмо
1025,220,05.10.2024,1.0,Письмо
1026,220,16.09.2024,1.0,Письмо
1027,220,25.05.2024,2.7,Письмо
1028,221,26.02.2025,3.7,Грамматика
1029,221,01.11.2024,4.3,Аудирование
1030,221,23.03.2025,5.0,Грамматика
1031,221,18.01.2025,2.6,Письмо
1032,221,27.11.2024,3.3,Лексика
1033,221,04.11.2024,4.8,Аудирование
1034,222,25.03.2025,4.3,Письмо
1035,222,27.06.2025,2.2,Письмо
1036,222,17.07.2025,2.4,Письмо
1037,222,30.08.2025,3.1,Грамматика
1038,222,26.03.2025,3.2,Аудирование
1039,223,03.08.2025,5.0,Грамматика
1040,223,08.06.2025,5.0,Лексика
1041,223,22.05.2025,3.1,Аудирование
1042,223,22.05.2025,3.9,Грамматика
1043,224,10.10.2025,1.0,Письмо
1044,224,22.12.2025,1.0,Письмо
1045,224,26.11.2025,1.0,Грамматика
1046,224,24.08.2025,1.0,Письмо
1047,225,29.08.2025,1.0,Лексика
1048,225,29.05.2025,2.8,Грамматика
1049,225,12.08.2025,1.0,Грамматика
1050,226,15.01.2026,3.4,Лексика
1051,226,03.04.2026,1.0,Грамматика
1052,226,10.01.2026,2.6,Аудирование
1053,226,26.02.2026,2.4,Аудирование
1054,226,15.04.2026,1.0,Аудирование
1055,226,17.01.2026,3.2,Лексика
1056,227,18.04.2025,3.9,Грамматика
1057,227,01.10.2025,3.4,Грамматика
1058,227,10.04.2025,4.0,Письмо
1059,228,26.12.2024,3.3,Лексика
1060,228,31.10.2024,2.3,Грамматика
1061,228,27.09.2024,3.5,Лексика
1062,228,29.01.2025,2.4,Лексика
1063,228,22.09.2024,2.2,Лексика
1064,229,29.09.2025,3.2,Лексика
1065,229,18.11.2025,2.3,Аудирование
1066,229,29.10.2025,2.6,Аудирование
1067,229,17.08.2025,3.8,Аудирование
1068,230,18.09.2025,4.7,Грамматика
1069,230,26.09.2025,3.4,Письмо
1070,230,14.10.2025,4.6,Лексика
1071,231,10.05.2025,1.6,Аудирование
1072,231,03.04.2025,3.2,Лексика
1073,232,15.09.2024,3.8,Письмо
1074,232,03.10.2024,2.7,Лексика
1075,232,05.09.2024,2.2,Письмо
1076,232,12.08.2024,2.8,Грамматика
1077,232,29.07.2024,2.7,Лексика
1078,232,07.10.2024,3.2,Аудирование
1079,232,25.04.2024,2.9,Грамматика
1080,233,19.07.2025,4.7,Лексика
1081,233,01.06.2025,4.4,Лексика
1082,233,18.03.2025,3.8,Письмо
1083,233,30.05.2025,2.4,Лексика
1084,233,25.03.2025,3.4,Лексика
1085,233,21.02.2025,3.7,Лексика
1086,234,31.10.2024,4.6,Письмо
1087,234,27.03.2025,2.4,Письмо
1088,234,24.10.2024,3.8,Грамматика
1089,235,12.11.2024,2.8,Письмо
1090,235,16.12.2024,3.4,Грамматика
1091,235,10.01.2025,4.0,Аудирование
1092,236,11.11.2025,3.2,Лексика
1093,236,24.12.2025,4.1,Аудирование
1094,236,07.12.2025,3.9,Письмо
1095,236,18.08.2025,2.8,Лексика
1096,237,23.09.2024,5.0,Лексика
1097,237,04.10.2024,3.0,Грамматика
1098,237,07.09.2024,4.2,Лексика
1099,237,01.09.2024,4.1,Грамматика
1100,237,26.08.2024,2.7,Грамматика
1101,237,17.06.2024,2.5,Письмо
1102,237,29.07.2024,3.4,Письмо
1103,238,21.01.2026,3.4,Письмо
1104,238,13.10.2025,4.8,Письмо
1105,238,20.10.2025,5.0,Письмо
1106,239,13.05.2025,4.0,Грамматика
1107,239,01.03.2025,3.7,Лексика
1108,239,11.03.2025,3.3,Письмо
1109,239,18.01.2025,3.7,Аудирование
1110,239,22.03.2025,2.8,Грамматика
1111,239,04.03.2025,4.3,Грамматика
1112,239,24.05.2025,4.1,Грамматика
1113,240,19.05.2024,2.2,Аудирование
1114,240,12.09.2024,1.0,Грамматика
